"class_f","income","income_q"
"Professionals",50000,26.63
"Professionals",50000,26.64
"Professionals",50000,26.65
"Professionals",50000,26.66
"Professionals",50000,26.67
"Professionals",50000,26.68
"Professionals",50000,26.69
"Professionals",50000,26.7
"Professionals",50000,26.71
"Professionals",50000,26.72
"Professionals",50000,26.73
"Professionals",50000,26.74
"Professionals",50000,26.75
"Professionals",50000,26.76
"Professionals",50000,26.77
"Professionals",50000,26.78
"Professionals",50000,26.79
"Professionals",50000,26.8
"Professionals",50000,26.81
"Professionals",50000,26.82
"Professionals",50000,26.83
"Professionals",50000,26.84
"Professionals",50000,26.85
"Professionals",50000,26.86
"Professionals",50000,26.87
"Professionals",50000,26.88
"Professionals",50000,26.89
"Professionals",50000,26.9
"Professionals",50000,26.91
"Professionals",50000,26.92
"Professionals",50000,26.93
"Professionals",50000,26.94
"Professionals",50000,26.95
"Professionals",50000,26.96
"Professionals",50000,26.97
"Professionals",50000,26.98
"Professionals",50000,26.99
"Professionals",50000,27
"Professionals",50000,27.01
"Professionals",50000,27.02
"Professionals",50000,27.03
"Professionals",50000,27.04
"Professionals",50000,27.05
"Professionals",50000,27.06
"Professionals",50000,27.07
"Professionals",50000,27.08
"Professionals",50000,27.09
"Professionals",50000,27.1
"Professionals",50000,27.11
"Professionals",50000,27.12
"Professionals",50000,27.13
"Professionals",50000,27.14
"Professionals",50000,27.15
"Professionals",50000,27.16
"Professionals",50000,27.17
"Professionals",50000,27.18
"Professionals",50000,27.19
"Professionals",50000,27.2
"Professionals",50000,27.21
"Professionals",50000,27.22
"Professionals",50000,27.23
"Professionals",50000,27.24
"Professionals",50000,27.25
"Professionals",50000,27.26
"Professionals",50000,27.27
"Professionals",50000,27.28
"Professionals",50000,27.29
"Professionals",50000,27.3
"Professionals",50000,27.31
"Professionals",50000,27.32
"Professionals",50000,27.33
"Professionals",50000,27.34
"Professionals",50000,27.35
"Professionals",50000,27.36
"Professionals",50000,27.37
"Professionals",50000,27.38
"Professionals",50000,27.39
"Professionals",50000,27.4
"Professionals",50000,27.41
"Professionals",50000,27.42
"Professionals",50000,27.43
"Professionals",50000,27.44
"Professionals",50000,27.45
"Professionals",50000,27.46
"Professionals",50000,27.47
"Professionals",50000,27.48
"Professionals",50000,27.49
"Professionals",50000,27.5
"Professionals",50000,27.51
"Professionals",50000,27.52
"Professionals",50000,27.53
"Professionals",50000,27.54
"Professionals",50000,27.55
"Professionals",50000,27.56
"Professionals",50000,27.57
"Professionals",50000,27.58
"Professionals",50000,27.59
"Professionals",50000,27.6
"Professionals",50000,27.61
"Professionals",50000,27.62
"Professionals",50000,27.63
"Professionals",50000,27.64
"Professionals",50000,27.65
"Professionals",50000,27.66
"Professionals",50000,27.67
"Professionals",50000,27.68
"Professionals",50000,27.69
"Professionals",50000,27.7
"Professionals",50000,27.71
"Professionals",50000,27.72
"Professionals",50000,27.73
"Professionals",50000,27.74
"Professionals",50000,27.75
"Professionals",50000,27.76
"Professionals",50000,27.77
"Professionals",50000,27.78
"Professionals",50000,27.79
"Professionals",50000,27.8
"Professionals",50000,27.81
"Professionals",50000,27.82
"Professionals",50000,27.83
"Professionals",50000,27.84
"Professionals",50000,27.85
"Professionals",50000,27.86
"Professionals",50000,27.87
"Professionals",50000,27.88
"Professionals",50000,27.89
"Professionals",50000,27.9
"Professionals",50000,27.91
"Professionals",50000,27.92
"Professionals",50000,27.93
"Professionals",50000,27.94
"Professionals",50000,27.95
"Professionals",50000,27.96
"Professionals",50000,27.97
"Professionals",50000,27.98
"Professionals",50000,27.99
"Professionals",50000,28
"Professionals",50000,28.01
"Professionals",50000,28.02
"Professionals",50000,28.03
"Professionals",50000,28.04
"Professionals",50000,28.05
"Professionals",50000,28.06
"Professionals",50000,28.07
"Professionals",50000,28.08
"Professionals",50000,28.09
"Professionals",50000,28.1
"Professionals",50000,28.11
"Professionals",50000,28.12
"Professionals",50000,28.13
"Professionals",50000,28.14
"Professionals",50000,28.15
"Professionals",50000,28.16
"Professionals",50000,28.17
"Professionals",50000,28.18
"Professionals",50000,28.19
"Professionals",50000,28.2
"Professionals",50000,28.21
"Professionals",50000,28.22
"Professionals",50000,28.23
"Professionals",50000,28.24
"Professionals",50000,28.25
"Professionals",50000,28.26
"Professionals",50000,28.27
"Professionals",50000,28.28
"Professionals",50000,28.29
"Professionals",50000,28.3
"Professionals",50000,28.31
"Professionals",50000,28.32
"Professionals",50000,28.33
"Professionals",50000,28.34
"Professionals",50000,28.35
"Professionals",50000,28.36
"Professionals",50000,28.37
"Professionals",50000,28.38
"Professionals",50000,28.39
"Professionals",50000,28.4
"Professionals",50000,28.41
"Professionals",50000,28.42
"Professionals",50000,28.43
"Professionals",50000,28.44
"Professionals",50000,28.45
"Professionals",50000,28.46
"Professionals",50000,28.47
"Professionals",50000,28.48
"Professionals",50000,28.49
"Professionals",50000,28.5
"Professionals",50000,28.51
"Professionals",50000,28.52
"Professionals",50000,28.53
"Professionals",50000,28.54
"Professionals",50000,28.55
"Professionals",50000,28.56
"Professionals",50000,28.57
"Professionals",50000,28.58
"Professionals",50000,28.59
"Professionals",50000,28.6
"Professionals",50000,28.61
"Professionals",50000,28.62
"Professionals",50000,28.63
"Professionals",50000,28.64
"Professionals",50000,28.65
"Professionals",50000,28.66
"Professionals",50000,28.67
"Professionals",50000,28.68
"Professionals",50000,28.69
"Professionals",50000,28.7
"Professionals",50000,28.71
"Professionals",50000,28.72
"Professionals",50000,28.73
"Professionals",50000,28.74
"Professionals",50000,28.75
"Professionals",50000,28.76
"Professionals",50000,28.77
"Professionals",50000,28.78
"Professionals",50000,28.79
"Professionals",50000,28.8
"Professionals",50000,28.81
"Professionals",50000,28.82
"Professionals",50000,28.83
"Professionals",50000,28.84
"Professionals",50000,28.85
"Professionals",50000,28.86
"Professionals",50000,28.87
"Professionals",50000,28.88
"Professionals",50000,28.89
"Professionals",50000,28.9
"Professionals",50000,28.91
"Professionals",50000,28.92
"Professionals",50000,28.93
"Professionals",50000,28.94
"Professionals",50000,28.95
"Professionals",50000,28.96
"Professionals",50000,28.97
"Professionals",50000,28.98
"Professionals",50000,28.99
"Professionals",50000,29
"Professionals",50000,29.01
"Professionals",50000,29.02
"Professionals",50000,29.03
"Professionals",50000,29.04
"Professionals",50010,29.05
"Professionals",50030,29.06
"Professionals",50050,29.07
"Professionals",50080,29.08
"Professionals",50100,29.09
"Professionals",50100,29.1
"Professionals",50132.314,29.11
"Professionals",50180,29.12
"Professionals",50200,29.13
"Professionals",50250,29.14
"Professionals",50300,29.15
"Professionals",50400,29.16
"Professionals",50500,29.17
"Professionals",50500,29.18
"Professionals",50500,29.19
"Professionals",50500,29.2
"Professionals",50600,29.21
"Professionals",50600,29.22
"Professionals",50742.0079999999,29.23
"Professionals",50817.928,29.24
"Professionals",51000,29.25
"Professionals",51000,29.26
"Professionals",51000,29.27
"Professionals",51000,29.28
"Professionals",51000,29.29
"Professionals",51000,29.3
"Professionals",51000,29.31
"Professionals",51000,29.32
"Professionals",51000,29.33
"Professionals",51000,29.34
"Professionals",51000,29.35
"Professionals",51000,29.36
"Professionals",51000,29.37
"Professionals",51000,29.38
"Professionals",51000,29.39
"Professionals",51000,29.4
"Professionals",51000,29.41
"Professionals",51000,29.42
"Professionals",51000,29.43
"Professionals",51000,29.44
"Professionals",51000,29.45
"Professionals",51000,29.46
"Professionals",51000,29.47
"Professionals",51000,29.48
"Professionals",51000,29.49
"Professionals",51000,29.5
"Professionals",51000,29.51
"Professionals",51050,29.52
"Professionals",51100,29.53
"Professionals",51200,29.54
"Professionals",51200,29.55
"Professionals",51300,29.56
"Professionals",51400,29.57
"Professionals",51500,29.58
"Professionals",51500,29.59
"Professionals",51600,29.6
"Professionals",51710.14,29.61
"Professionals",52000,29.62
"Professionals",52000,29.63
"Professionals",52000,29.64
"Professionals",52000,29.65
"Professionals",52000,29.66
"Professionals",52000,29.67
"Professionals",52000,29.68
"Professionals",52000,29.69
"Professionals",52000,29.7
"Professionals",52000,29.71
"Professionals",52000,29.72
"Professionals",52000,29.73
"Professionals",52000,29.74
"Professionals",52000,29.75
"Professionals",52000,29.76
"Professionals",52000,29.77
"Professionals",52000,29.78
"Professionals",52000,29.79
"Professionals",52000,29.8
"Professionals",52000,29.81
"Professionals",52000,29.82
"Professionals",52000,29.83
"Professionals",52000,29.84
"Professionals",52000,29.85
"Professionals",52000,29.86
"Professionals",52000,29.87
"Professionals",52000,29.88
"Professionals",52000,29.89
"Professionals",52000,29.9
"Professionals",52000,29.91
"Professionals",52000,29.92
"Professionals",52000,29.93
"Professionals",52000,29.94
"Professionals",52000,29.95
"Professionals",52000,29.96
"Professionals",52000,29.97
"Professionals",52000,29.98
"Professionals",52000,29.99
"Professionals",52000,30
"Professionals",52000,30.01
"Professionals",52000,30.02
"Professionals",52000,30.03
"Professionals",52000,30.04
"Professionals",52000,30.05
"Professionals",52000,30.06
"Professionals",52000,30.07
"Professionals",52000,30.08
"Professionals",52000,30.09
"Professionals",52000,30.1
"Professionals",52000,30.11
"Professionals",52000,30.12
"Professionals",52000,30.13
"Professionals",52000,30.14
"Professionals",52000,30.15
"Professionals",52000,30.16
"Professionals",52000,30.17
"Professionals",52000,30.18
"Professionals",52000,30.19
"Professionals",52000,30.2
"Professionals",52000,30.21
"Professionals",52000,30.22
"Professionals",52000,30.23
"Professionals",52000,30.24
"Professionals",52000,30.25
"Professionals",52000,30.26
"Professionals",52000,30.27
"Professionals",52000,30.28
"Professionals",52020,30.29
"Professionals",52061.22,30.3
"Professionals",52100,30.31
"Professionals",52200,30.32
"Professionals",52300,30.33
"Professionals",52400,30.34
"Professionals",52500,30.35
"Professionals",52500,30.36
"Professionals",52600,30.37
"Professionals",52800,30.38
"Professionals",53000,30.39
"Professionals",53000,30.4
"Professionals",53000,30.41
"Professionals",53000,30.42
"Professionals",53000,30.43
"Professionals",53000,30.44
"Professionals",53000,30.45
"Professionals",53000,30.46
"Professionals",53000,30.47
"Professionals",53000,30.48
"Professionals",53000,30.49
"Professionals",53000,30.5
"Professionals",53000,30.51
"Professionals",53000,30.52
"Professionals",53000,30.53
"Professionals",53000,30.54
"Professionals",53000,30.55
"Professionals",53000,30.56
"Professionals",53000,30.57
"Professionals",53000,30.58
"Professionals",53000,30.59
"Professionals",53000,30.6
"Professionals",53000,30.61
"Professionals",53000,30.62
"Professionals",53000,30.63
"Professionals",53000,30.64
"Professionals",53000,30.65
"Professionals",53000,30.66
"Professionals",53000,30.67
"Professionals",53000,30.68
"Professionals",53000,30.69
"Professionals",53000,30.7
"Professionals",53000,30.71
"Professionals",53000,30.72
"Professionals",53000,30.73
"Professionals",53000,30.74
"Professionals",53070.05,30.75
"Professionals",53100,30.76
"Professionals",53200,30.77
"Professionals",53243.972,30.78
"Professionals",53300,30.79
"Professionals",53400,30.8
"Professionals",53500,30.81
"Professionals",53600,30.82
"Professionals",53600,30.83
"Professionals",53700,30.84
"Professionals",53899.79,30.85
"Professionals",54000,30.86
"Professionals",54000,30.87
"Professionals",54000,30.88
"Professionals",54000,30.89
"Professionals",54000,30.9
"Professionals",54000,30.91
"Professionals",54000,30.92
"Professionals",54000,30.93
"Professionals",54000,30.94
"Professionals",54000,30.95
"Professionals",54000,30.96
"Professionals",54000,30.97
"Professionals",54000,30.98
"Professionals",54000,30.99
"Professionals",54000,31
"Professionals",54000,31.01
"Professionals",54000,31.02
"Professionals",54000,31.03
"Professionals",54000,31.04
"Professionals",54000,31.05
"Professionals",54000,31.06
"Professionals",54000,31.07
"Professionals",54000,31.08
"Professionals",54000,31.09
"Professionals",54000,31.1
"Professionals",54000,31.11
"Professionals",54000,31.12
"Professionals",54000,31.13
"Professionals",54000,31.14
"Professionals",54000,31.15
"Professionals",54000,31.16
"Professionals",54000,31.17
"Professionals",54000,31.18
"Professionals",54000,31.19
"Professionals",54000,31.2
"Professionals",54000,31.21
"Professionals",54000,31.22
"Professionals",54000,31.23
"Professionals",54000,31.24
"Professionals",54018.75,31.25
"Professionals",54100,31.26
"Professionals",54200,31.27
"Professionals",54235.344,31.28
"Professionals",54400,31.29
"Professionals",54500,31.3
"Professionals",54600,31.31
"Professionals",54700,31.32
"Professionals",54807.6260000001,31.33
"Professionals",55000,31.34
"Professionals",55000,31.35
"Professionals",55000,31.36
"Professionals",55000,31.37
"Professionals",55000,31.38
"Professionals",55000,31.39
"Professionals",55000,31.4
"Professionals",55000,31.41
"Professionals",55000,31.42
"Professionals",55000,31.43
"Professionals",55000,31.44
"Professionals",55000,31.45
"Professionals",55000,31.46
"Professionals",55000,31.47
"Professionals",55000,31.48
"Professionals",55000,31.49
"Professionals",55000,31.5
"Professionals",55000,31.51
"Professionals",55000,31.52
"Professionals",55000,31.53
"Professionals",55000,31.54
"Professionals",55000,31.55
"Professionals",55000,31.56
"Professionals",55000,31.57
"Professionals",55000,31.58
"Professionals",55000,31.59
"Professionals",55000,31.6
"Professionals",55000,31.61
"Professionals",55000,31.62
"Professionals",55000,31.63
"Professionals",55000,31.64
"Professionals",55000,31.65
"Professionals",55000,31.66
"Professionals",55000,31.67
"Professionals",55000,31.68
"Professionals",55000,31.69
"Professionals",55000,31.7
"Professionals",55000,31.71
"Professionals",55000,31.72
"Professionals",55000,31.73
"Professionals",55000,31.74
"Professionals",55000,31.75
"Professionals",55000,31.76
"Professionals",55000,31.77
"Professionals",55000,31.78
"Professionals",55000,31.79
"Professionals",55000,31.8
"Professionals",55000,31.81
"Professionals",55000,31.82
"Professionals",55000,31.83
"Professionals",55000,31.84
"Professionals",55000,31.85
"Professionals",55000,31.86
"Professionals",55000,31.87
"Professionals",55000,31.88
"Professionals",55000,31.89
"Professionals",55000,31.9
"Professionals",55000,31.91
"Professionals",55000,31.92
"Professionals",55000,31.93
"Professionals",55000,31.94
"Professionals",55000,31.95
"Professionals",55000,31.96
"Professionals",55000,31.97
"Professionals",55000,31.98
